id,text,clean_text,eng
b'gAAAAABkk1GVmiFaOa6lge6Juhi7T88rdGtzz-Tu1XyOKP_MXXnrthGZ3zNPREEkiwYIsecOVdfJsZfaHeTVupywzt1UGtszInJhOqwPtN3Tz7Gaje3j6pM=',"@tubarconews @andreanimalidad @ComiQuintaCam @CamaraColombia ⚠️Ahí están, esos son...\n\nLos responsables de votar por la barbarie y la muerte. \n\nLos que hundieron el proyecto de ley que prohíbe las corridas de toros!. https://t.co/Vlg7xgjgw1",ahí están esos sonlos responsables de votar por la barbarie y la muerte los que hundieron el proyecto de ley que prohíbe las corridas de toros,There are those responsible for voting for barbarism and death who sank the bill banning bullfighting.
b'gAAAAABkk1GVSztSdCSg5rDCjbwEdpx8vIbnx90vZkq_Ab2_B5CWJ76F_B75DyUGkMU-Umi0tU4jTSkk5sPtkmPodi2HH9PIn_gsML_eL-51B47TbO4jpBY=',@Mizukisart Es que Howl es el estándar y cualquier hombre que nos recuerde a él ya nos enamora ✨ https://t.co/JTZCeagWHt,es que howl es el estándar y cualquier hombre que nos recuerde a él ya nos enamora,is that howl is the standard and any man who reminds us of him already falls in love with us
b'gAAAAABkk1GVPHUx3dWtKJ3UP41pVlftjA7Lf_qr-OU1kDjfLsedivTDTVeqZRmgPJzKjqXs7FrHqUmeDc_TO_IfjAMzBz-d1b2ifhPiqf0YkjRbwLU_RFE=',@Clauwu_ porque es cuando muero,porque es cuando muero,Because that's when I die.
b'gAAAAABkk1GV_CGQRPBWginT1e5OjaO0adrInJl7bhoK7BQEeIudjAeI0es4oGIxOowo7t0QI1q0jqEkGupIbQaLhQGiEHK0YNNxDfLuDjT7jvw7EKMEc_A=',Nunca deja de sorprender esta maravilla de mujer 💚 https://t.co/mgWYN0qYXn,nunca deja de sorprender esta maravilla de mujer,never ceases to amaze this wonder of woman
b'gAAAAABkk1GVycQZg-Zo9Jspy2zHb7Cmj50sBK1jzwMwQh1voMxeKkZjsgZuwrF4rRN_8CeoGRxIq_cLOJWw-vHEtIMix1UUyFAIuTsEEytJUvvKWfWR8D4=',🌀 Una antigua técnica puede mejorar tu capacidad de atención https://t.co/iSDq3bVl79,una antigua técnica puede mejorar tu capacidad de atención,an old technique can improve your ability to care
b'gAAAAABkk1GVYYx_j3-_vVi5x3pzmeBoB-BUkxamlzPYWuFV_HlRPBZ9r9elOGz4A8zB1hV5yd5B9zcGJ51etDgWJT_gCj_OMfcbS3Hb8uOn04v2mKr9Zvw=',"Llevar a cabo una expansión puede suponer un punto de inflexión para una empresa, pero no será posible si detrás no hay una buena #planificación. 📈\n\n¿Cuáles son los aspectos indispensables para llevar a cabo una #expansión exitosa para la empresa? 👇🏻\n\nhttps://t.co/ULSxweFnGY",llevar a cabo una expansión puede suponer un punto de inflexión para una empresa pero no será posible si detrás no hay una buena planificación ¿cuáles son los aspectos indispensables para llevar a cabo una expansión exitosa para la empresa,carrying out an expansion can be a turning point for a company but it will not be possible if behind there is no good planning what are the essential aspects to carry out a successful expansion for the company
b'gAAAAABkk1GVXVUvsaHwhJKfO6RBUdL7m3tO_DD0eK9LNXnKvKllLr-7Ng_YSv18ic0Bg6wd4dF7PXlQcpnpOVdgkP1Fpu0KCtG9lh1CrYfe64C1S8P9t9U=',🆕 Desde pequeños nos enseñan a practicar la lógica y el sentido común con estas sabias palabras: no seques tu cara con lo que previamente pasaste por tu trasero https://t.co/Lrtx1A50bf,desde pequeños nos enseñan a practicar la lógica y el sentido común con estas sabias palabras no seques tu cara con lo que previamente pasaste por tu trasero,Since childhood we are taught to practice logic and common sense with these wise words do not dry your face with what you previously went through your ass
b'gAAAAABkk1GVHlwaWZmJDX9EC1QZ3-8ErkkaBpmXzoK1bei9pbg0YC4uCSgIB7ObWj-0mdDm5-3D28dPlafyol_-wQQirGuAhdHfUSetl9jcRR8vfE1QTCE=',🪂 ¿Las aves orinan? https://t.co/mAhKNvrzRM,¿las aves orinan,Do birds urinate?
b'gAAAAABkk1GVlPfMrkx_a9fznVft9V2r2dxv59eyEQHDujC45M1_YfsEfKhvR-xAsQ-FtipDkOlhoZNXOUZJyXYIIAOQYjactTfW1LBbaznFhafmhC3qvoE=',🔁 Las razones por las que Madrid es la capital de España https://t.co/Pl3goYWAec,las razones por las que madrid es la capital de españa,the reasons why madrid is the capital of Spain
b'gAAAAABkk1GVLKIsWLu0-K4I_DIK7Gbcp0LF8UmQZ9zEd9USCFuQBpOP9ajhEaF9slSYG505aBF_sVWe3NGlbBpBSBJAqWe00DuxaeaB6oDVufH-1r6QPOE=',". @Mercabarna_mb  celebra una nueva jornada de RC, esta vez centrada en el sector hospitalario #SomosRC https://t.co/qwDnas5wLM https://t.co/6Ee2y0Ljyu",celebra una nueva jornada de rc esta vez centrada en el sector hospitalario somosrc,celebrates a new day of rc this time focused on the hospital sector somosrc
b'gAAAAABkk1GVmdu8Ah-_i2fzC2MMfxcbE94KZoqz5OyhoaB-MN5ZwrD2uGIdkP_mR10cjDho4QMSbfPiq8QGHxE06CRnsXmap0cs1riHuFw3mFc9jGUGK7c=',🪁 ¿Qué le pasa a tu cuerpo si sales a caminar todos los días? https://t.co/AJmEMn86q1,¿qué le pasa a tu cuerpo si sales a caminar todos los días,What happens to your body if you walk every day
b'gAAAAABkk1GVTRMlzDtm6WynVBtyI9MrYRau2zhFnh5vk-yrmvTWvSxvWNTfoM8ABmG2ADavBz3R66k2RuQduGInYvOgXACDMIf66FM0OeHwZtoeL1Exnd8=',"@Gabri91MG Es una descripción estupenda. No van a dejar de hablar de "" buen tiempo"".",es una descripción estupenda no van a dejar de hablar de buen tiempo,It's a great description. They're not gonna stop talking about good weather.
b'gAAAAABkk1GVGxN1Dwr8hkhHG9PhKpT6dE646b4AdHSXfiMIqpOADvJzYeRMKwwG_H0CqcbD33GenCiRVAMOoiTP8NU4rnMzr2p07udL3_5l0UPhB_YIet0=',"🆗 La increíble historia del jefe John Smith, el hombre que «vivió 137 años» https://t.co/80EI4XUOWR",la increíble historia del jefe john smith el hombre que «vivió años»,"the incredible story of boss john smith the man who ""lived years"""
b'gAAAAABkk1GVO_MEV4_TZ83xbFTa30tupZz6rkKkOqyZN4vB2kHVC5MfsJ2UYC3cMgiUVvWvPLfcUYSOEp_l_eZx0A-8uFUEzaMy2nZQjuDMY82DtlUV8xc=',🛡️ Record Guinness: El hombre con más modificaciones corporales del mundo https://t.co/PV2bdyk8ID,record guinness el hombre con más modificaciones corporales del mundo,record guinness man with more body modifications in the world
b'gAAAAABkk1GVHTL7_v8m2rcUfKtArMrW0MsApm2azErI2V1kMI8eVIqYkxENNTjGb61X9gRUv0NNTKUoYqFhDPRupLok3soM7WdH1bSNbn6j_1fIj_bhHS8=',@opyacea A lavar platos conmigo una semana y verias como le parecen buenos los 15k,a lavar platos conmigo una semana y verias como le parecen buenos los k,to wash dishes with me for a week and you would see how good k
b'gAAAAABkk1GVQ-tD2CN1fwD6of9hPF0yHrKCdWTSIKmaagit5nt7QyjFAQihuEdhRdr85tFvlUcaqwJH22xP8DbGWKsxp-1IIPIzHIe9h4uj37pPBSodFrk=',@weirdestcode @NESTOR_SUBMARI @javimatagil @TakumaGgroc Y por esa publicación Baena tenia que saber algo?ya,y por esa publicación baena tenia que saber algoya,And from that baena publication I had to know somethingya
b'gAAAAABkk1GV7n5Kdsubztuy2xq_IirFHg_uw5psoxGlx9tqUxoEvkyRlHZhbF_Q8J1a5PENwuGGy0B41y2DftBW4ojhp25gJghpgFpy6PCwFoWqrpvyZlc=',osalanEJGV: V Congreso Internacional de Seguridad y Salud en el Trabajo\n🗓️24-25 abril 2023\n📍 Bilbao · Palacio Euskalduna\nInscripciones abiertas en https://t.co/TU2xGZI8ID\n#agendaPRL #PRL #SSL #osalancongress https://t.co/1Zk3nOKIOD,osalanejgv v congreso internacional de seguridad y salud en el trabajo abril bilbao · palacio euskaldunainscripciones abiertas en prl ssl osalancongress,osalanejgv v International Congress of Safety and Health at Work April bilbao · palace euskaldunainscriptions open in prl ssl osalancongress
b'gAAAAABkk1GVsHC42XwwkBU8xQAGVHF0j1SP7_Stbs2mMuisCf-srJ5xoeO6ZxY9eJSw1qtJYqGwEm9rzxn356FW4h2AyiHndn7Bum2Ma9BedpRiZjnZFVk=',📊 Laogai y Laojiao: así fue la «Reeducación a través del trabajo» en China https://t.co/0hVtLdlaof,laogai y laojiao así fue la «reeducación a través del trabajo» en china,Laogai and Laojiao were “re-education through work” in China
b'gAAAAABkk1GVXF2jgoU4A7TE6uLgxSR8VJmZ0f4bjcTiUwzcQnv5HgcIC0V-nWqhlfamGI8QnOn8nQrZkjEHwAPPklRpnoxalsEusCqy-s5hNFisUBVfjKE=',Amén https://t.co/VHRMOQpC9K,amén,amen
b'gAAAAABkk1GVWHyIie8SKEj0Z-3RChko1zHEvTndlrV7y7O5Y9auoA55LIje3YPUmVpM1Pcgk7VkzAOXQp-LCjlW0rpSacP9tQJ5Ywh-xYy0Yj2p8DVGZhY=',"Lo estoy hablando con una amiga por WhatsApp y dice que en su equipo también, que hasta la coordinadora.",lo estoy hablando con una amiga por whatsapp y dice que en su equipo también que hasta la coordinadora,I'm talking to a friend for whatsapp and she says on her team too that even the coordinator
b'gAAAAABkk1GVgFFOa5haeDOfEHa0BhQPvhIddfewkAskZ4d2usZ9IC_VDzQbd2tzb9kEhJcjBu3hjy9-6AiKv_575hI3UBDtBuGwQ7T9jOiSAkMOCRFfmUg=',💦 Blockbuster: de su apogeo a su dramático declive en imágenes nostálgicas https://t.co/6X8T5DyPiJ,blockbuster de su apogeo a su dramático declive en imágenes nostálgicas,blockbuster from its heyday to its dramatic decline in nostalgic images
b'gAAAAABkk1GVaWr3R-h2qzUhSsYTpF_uw3ROnLF25o4sgk70q0IWHlSjw-qBpbiXfiCcJiUDpM7VjhmsqIcqD-tgeJEtl1WAkMLJ1OvheGYzOkQMFS8npxo=',"Otro excelente artículo de @sreviejo, en esta ocasión, sobre el  cultivo de adormidera bajo el régimen talibán en Afganistán. https://t.co/FozimYWtQ3",otro excelente artículo de en esta ocasión sobre el cultivo de adormidera bajo el régimen talibán en afganistán,another excellent article this time on opium poppy cultivation under the Taliban regime in Afghanistan
b'gAAAAABkk1GV7powEN_StTbDzxIOK47fx659cujouGuQQLu37sZhDQe6kLS3ci1AnkFs68USTsxdq8CEQefDZ3IRf5_uxDmFUApdUWPFNWySlBWCYE6f_hw=',@BOCAvsELMUNDO Villa es indefendible,villa es indefendible,villa is indefensible
b'gAAAAABkk1GV9V5zFMkMoKDqhF-wcYZCCKGfHsD7j5wkrBqsOCL5-RDHaXZr_wzqE9MbBtuxbBd1Duf2SEShS_1NhGKS3ZCnH6TQGpDGCj0KrOhsIkb_GRY=',@ToIkienverse @JWulen Supera esta…🙅🏻‍♂️ https://t.co/HN95oGsRV6,supera esta…,Get over this...
b'gAAAAABkk1GVrRL3Q8D6HSyTFCi41OOZhm-crSoEa7Qe6i-Hig5YrYFadY7LPiOXVYNz4l81SccQdOawu-cQqSav0sFVnf6GtO2lrzhXIa_uxMJjoshGgBY=',"¡Un congreso imprescindible en la @FyL_UAM! El 22 de mayo a las 15:30h despegará el simposio que coordino sobre Ética del rewilding en el Antropoceno. Con comunicaciones de @mjguerrapalmero, @TafallaMarta, @ixabelb y Fernando Arribas. Deseando compartir en tan buen ambiente! https://t.co/LSEgAp4cCh",¡un congreso imprescindible en la el de mayo a las h despegará el simposio que coordino sobre ética del rewilding en el antropoceno con comunicaciones de y fernando arribas deseando compartir en tan buen ambiente,an indispensable congress in May will take off the symposium that coordinated on the ethics of rewilding in the anthropocene with communications from and fernando above wishing to share in such good atmosphere
b'gAAAAABkk1GVwhN3gINrtiSwqt5xKaj1f7OF8n-6KwswHjZTBNrJJ0bcr1ZOJaOsZN4IG5CZ7A9XeNwpbTn-L_k0_9z4AAZyGjgSxNAMqdKZLNMUVCnAuQM=',🧶 8 viejos sonidos de ordenador que te llevarán de vuelta a los años 90 https://t.co/40XqUviWZq,viejos sonidos de ordenador que te llevarán de vuelta a los años,old computer sounds that will take you back to the years
b'gAAAAABkk1GVoxiJMdZvxeaLm0JTnmQUXrAj2yLYXEX3HG_CBo_69DCqXq1fCXZf0Y48r9tl7bTkpzH8xKaFjlCgs8NINwYeGAxUNuSxicWHI3dHSS2hang=',@eldenante @cusosanchez @naterismos Nadie ha dicho lo contrario,nadie ha dicho lo contrario,No one has said otherwise.
b'gAAAAABkk1GVyOYQelXG-nX29hDdw7DNXqgm-jTIklFHDsBhMS1iD7chl0ICyyimI78qCez1GSFex8pGFPJFUlOPcZm-J2GkoopwilNkwhSk-5CJ9G4JML0=',@SoyMainYi creo que es evidente….,creo que es evidente…,I think it's obvious...
b'gAAAAABkk1GVV1FRqTR8XvZiYaSV9uRcsAebs-vEYHGuZJ7JNgvb7nQ2Vtax4i9CrPcjD4Vnmuf690070dXiYt0y-YIpYRsjzLSWn28zoDhGhUfQ5xy99ks=',"@GiovanniFenix94 @Hikarinozenshi1 @PulpiFan23 @itdeterror @GabrielSanMx Jajajajajajajajajajajajajajajajajajajajajajajajajajaajajajajajajajajajajajaja el pedo es creer que las empresas van a dar otro dia de descanso, pero bueno primero que pase la ley no ? Jajajaja 🤡🤡🤡",jajajajajajajajajajajajajajajajajajajajajajajajajajaajajajajajajajajajajajaja el pedo es creer que las empresas van a dar otro dia de descanso pero bueno primero que pase la ley no jajajaja,Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaahaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
b'gAAAAABkk1GVT7AnK9u9Xu3MN8dYSwAWFIuOkIWu_4siTs5FJkeJxUSQcvZTbHP97ZtWHIGE7025RuaBoPFIUh1Ktp5PR4gIIYzTdUg_o_ewzIFmh_ZSyMM=',"🧶 Es una buena fuente de antioxidantes, pero ¿ayuda el té a la digestión? https://t.co/qgDry0Ohsg",es una buena fuente de antioxidantes pero ¿ayuda el té a la digestión,is a good source of antioxidants but does tea help digestion
b'gAAAAABkk1GVl74fypT1_JKUEXYt3ct2USL0FO-BnwDca3-ixkzscs7yeSBaUZ9GISmdZ3wkEO9tGPiHFI7uQdddNW_oIq5wBUb650caMAauNbbIoQ4cAok=',🧲 ¿Pueden los excrementos de animales ser más nutritivos que los insectos? https://t.co/fl00o3SmVC,¿pueden los excrementos de animales ser más nutritivos que los insectos,Can animal droppings be more nutritious than insects
b'gAAAAABkk1GVxGIrZtgtgLk3WLaxbIN4ComorU6A7_Jfi2HsXrXPzP1do7wwdr8MJSzWMrHQmL_WrqxiWc_s8fH3q0bTbe7REfHlutw2ITmyKtLP48jpqAg=',"@85Alis @paseglo @bonmapi @ParedesCapitana No han inhabilitado a nadie. Ni en femenino ni en masculino. Puede incluso, jubilarse de la selección y no pasaría nada. Si va, es porque quiere y lo ha pactado. Y no será la única.",no han inhabilitado a nadie ni en femenino ni en masculino puede incluso jubilarse de la selección y no pasaría nada si va es porque quiere y lo ha pactado y no será la única,"No one has been disbarred, neither female nor male can even retire from the selection and nothing will happen if it goes because it wants and has agreed and it will not be the only one"
b'gAAAAABkk1GVSV94KdnGsvMCiIVsDKc8oLqVnHNbMf9v8iXExEEt0w13WNj93tbUjgXmJL0cJEFD4D1OeAujklwJp896ty0nXBGf5NGIV8OWFVP6aLPXV-Q=',✈️ La leyenda del pene de Rasputin https://t.co/ohGi0h3Om5,la leyenda del pene de rasputin,the legend of the rasputin penis
b'gAAAAABkk1GV9iARS9f1FND6iJGiRHv2Vkb7afJsaz59BJhbNrDoW7QhtSNoYMLf-IfJH-4CF7pg8-nAiTEr-n_AhJEG3yApmW4ZT_aCQwStI0LBzOnBKT4=',"@rorazepamcos no quiere decirlo porque es lela, pero ha hecho un diseño precioso para un folleto de ""Cosplay is not Consent"" y los moñecos que le ha puesto eran tan chulos que le he pedido que los haga stickers.",no quiere decirlo porque es lela pero ha hecho un diseño precioso para un folleto de cosplay is not consent y los moñecos que le ha puesto eran tan chulos que le he pedido que los haga stickers,You don't want to say it because it's lela but you've made a beautiful design for a cosplay is not consent brochure and the dorks you've put on were so cool that I asked you to make them stickers.
b'gAAAAABkk1GVM3fHEnE_-ZlKXnUz6cmuvOGEk6GbemAMOJ0h5nPPt8cgsPSqqGnxzxVhKYKUlI05cCiztGsT4TFkrVONfUvhka44tKh1T0OtGSJgmTxml9o=',Laura te cosifico ho senc,laura te cosifico ho senc,laura I sew you ho senc
b'gAAAAABkk1GVBXttpYqGZTUQNVxNq9v0FcWWtvIzQLIkcj79GqIig53fS-2BzqrT4pGtsILRmSGiJEAUu5T0BG3oLTlUKJk3SUVft8vEfrfsUvsqtSgfMZc=',"@NahuelDaz19 No lo culpo, la gente de nuestra generación (en breve él va a cumplir 30 y yo 31) crecimos con mucha lgbtfobia y muy poca información, las generaciones atrás aún peor 🥲 yo no supe lo que eran las personas nb hasta los 25 y fui yo quien se lo explicó",no lo culpo la gente de nuestra generación en breve él va a cumplir y yo crecimos con mucha lgbtfobia y muy poca información las generaciones atrás aún peor yo no supe lo que eran las personas nb hasta los y fui yo quien se lo explicó,I don't blame it the people of our generation soon he's gonna meet and I grew up with a lot of lgbtphobia and very little information generations ago even worse I didn't know what people were up to nb and I was the one who explained it to him
b'gAAAAABkk1GVssbo5Upra8meLZcO8ivuRWmdS3XtfYr0zFgZ4r31bdu28iYgE5_xETLU6uN5dQayQ33s-J2N2y3inIIYEM4GR9kHqYahlYoRX0iDfRX_MSI=',🔥 VÍDEO: EctoLife no es ciencia ficción… ¡es un proyecto para fabricar bebés! https://t.co/ucY2VaJZIM,vídeo ectolife no es ciencia ficción… ¡es un proyecto para fabricar bebés,ectolife video is not science fiction... it's a project to make babies
b'gAAAAABkk1GV0uf6BnZb8n6HUkfTbVXjHtPf9kEHCiKuQ6BfukpLgNo5nTIgQPCMgZzx2idtOq4-vX_1nfb5k4WN9EWIy4gbHobEe3qntD9HYR8u4WNCErU=',"🪂 Los beneficios para la salud del ayuno intermitente, más allá de adelgazar https://t.co/guZIGJRHaR",los beneficios para la salud del ayuno intermitente más allá de adelgazar,the health benefits of intermittent fasting beyond thinning
b'gAAAAABkk1GV6vnw9T0lNFr4jqyiD-jpFHg2Ts2qXuqI3ytqtR4DE4O9ANGgXbcz7sgtswLsoU349MbLlBZLGKgWrxlwme5yJpAsL154vzLPO_GsiXPSKN8=',"@futbolgate_ES Hilo de 70 años de socios, ex-jugadores y/o exdirectivos del R.Mad que fueron los presidentes de los árbitros (designaban los árbitros y los hacían ascender o descender...)\nhttps://t.co/pZXyxkttS8",hilo de años de socios exjugadores yo exdirectivos del rmad que fueron los presidentes de los árbitros designaban los árbitros y los hacían ascender o descender,years of ex-player partners I ex-directive of the rmad who were presidents of the referees appointed the referees and made them ascend or descend
b'gAAAAABkk1GVeNOAsmNag0jIbYKfUkitdR_fdeqfMAonp71vzjhTkIps2t0aNXwa0nFcT5oyaiiV5A_dGE1IQS1KU3CEqaXk4QA1pIH0Uyw8rkA35Is15oM=',💠 ¿La carne roja no es un riesgo para la salud? https://t.co/seJ4rOcBED,¿la carne roja no es un riesgo para la salud,Red meat is not a health risk
b'gAAAAABkk1GV5PPQ9qPjjyfXPuNUIcr-LGY4JpYqvF1uhjyBRmbG4eXUALCxF7xy4KqjJLckaBw3uXKds8GhHbUjqHQNNmUI8bAdjbl6UJbrLV_1hr8zQBY=',"Los asociados de #HosteleríaMadrid, NOI y Vinoteca Moratín, obtienen la distinción #BibGourmand de la @GuiaMichelin_ES  y @MahouSanMiguel \n\n¡Felicidades!\n\nhttps://t.co/uJwU2vQtmL https://t.co/CXgk2amtoQ",los asociados de hosteleríamadrid noi y vinoteca moratín obtienen la distinción bibgourmand de la y ¡felicidades,the associates of hoteleríamadrid noi and vinoteca moratín obtain the distinction bibgourmand of the
